Course Number,Fee,
ISEN303,$102.00,
ISEN314,$8.00,
ISEN314,$97.30,
ISEN315,$115.00,
ISEN316,$115.00,
ISEN333,$45.00,
ISEN411,$50.00,
ISEN414,$115.00,
ISEN416,$115.00,
ISEN420,$50.00,
ISEN421,$50.00,
ISEN424,$30.00,
ISEN424,$115.00,
ISEN425,$97.30,
ISEN430,$115.00,
ISEN455,$115.00,
ISEN459,$115.00,
ISEN485,$30.00,
ISEN489,$102.00,
ISEN601,$35.00,
ISEN601,$540.00,
ISEN601,$540.00,
ISEN602,$35.00,
ISEN602,$540.00,
ISEN602,$540.00,
ISEN603,$34.00,
ISEN603,$540.00,
ISEN603,$540.00,
ISEN604,$125.00,
ISEN605,$35.00,
ISEN605,$540.00,
ISEN605,$540.00,
ISEN608,$97.30,
ISEN608,$540.00,
ISEN608,$540.00,
ISEN609,$34.00,
ISEN609,$540.00,
ISEN609,$540.00,
ISEN611,$125.00,
ISEN612,$27.30,
ISEN612,$540.00,
ISEN612,$540.00,
ISEN613,$27.30,
ISEN613,$540.00,
ISEN613,$540.00,
ISEN614,$27.30,
ISEN614,$540.00,
ISEN614,$540.00,
ISEN615,$35.00,
ISEN615,$540.00,
ISEN615,$540.00,
ISEN616,$34.00,
ISEN616,$540.00,
ISEN616,$540.00,
ISEN617,$30.00,
ISEN617,$540.00,
ISEN617,$540.00,
ISEN618,$34.00,
ISEN618,$540.00,
ISEN618,$540.00,
ISEN619,$27.30,
ISEN619,$540.00,
ISEN619,$540.00,
ISEN620,$27.30,
ISEN620,$540.00,
ISEN620,$540.00,
ISEN621,$35.00,
ISEN621,$540.00,
ISEN621,$540.00,
ISEN622,$35.00,
ISEN622,$540.00,
ISEN622,$540.00,
ISEN623,$35.00,
ISEN623,$540.00,
ISEN623,$540.00,
ISEN624,$27.30,
ISEN624,$540.00,
ISEN624,$540.00,
ISEN625,$30.00,
ISEN625,$120.00,
ISEN625,$540.00,
ISEN625,$540.00,
ISEN626,$97.30,
ISEN626,$540.00,
ISEN626,$540.00,
ISEN627,$97.30,
ISEN627,$540.00,
ISEN627,$540.00,
ISEN628,$27.30,
ISEN628,$540.00,
ISEN628,$540.00,
ISEN629,$27.30,
ISEN629,$540.00,
ISEN629,$540.00,
ISEN630,$35.00,
ISEN630,$540.00,
ISEN630,$540.00,
ISEN635,$27.30,
ISEN635,$540.00,
ISEN635,$540.00,
ISEN636,$125.00,
ISEN637,$125.00,
ISEN638,$125.00,
ISEN639,$125.00,
ISEN640,$27.30,
ISEN640,$540.00,
ISEN640,$540.00,
ISEN641,$125.00,
ISEN642,$125.00,
ISEN642,$540.00,
ISEN642,$540.00,
ISEN643,$80.00,
ISEN644,$540.00,
ISEN644,$540.00,
ISEN645,$30.00,
ISEN645,$540.00,
ISEN645,$540.00,
ISEN654,$97.30,
ISEN654,$540.00,
ISEN654,$540.00,
ISEN655,$97.30,
ISEN655,$540.00,
ISEN655,$540.00,
ISEN656,$102.00,
ISEN656,$540.00,
ISEN656,$540.00,
ISEN659,$27.30,
ISEN659,$540.00,
ISEN659,$540.00,
ISEN660,$27.30,
ISEN660,$540.00,
ISEN660,$540.00,
ISEN661,$30.00,
ISEN661,$540.00,
ISEN661,$540.00,
ISEN662,$125.00,
ISEN663,$97.30,
ISEN663,$540.00,
ISEN663,$540.00,
ISEN664,$40.00,
ISEN664,$540.00,
ISEN664,$540.00,
ISEN667,$97.30,
ISEN667,$540.00,
ISEN667,$540.00,
ISEN668,$27.30,
ISEN668,$540.00,
ISEN668,$540.00,
ISEN669,$27.30,
ISEN669,$540.00,
ISEN669,$540.00,
ISEN681,$27.30,
ISEN681,$540.00,
ISEN681,$540.00,
ISEN684,$27.30,
ISEN684,$540.00,
ISEN684,$540.00,
ISEN685,$27.30,
ISEN685,$540.00,
ISEN685,$540.00,
ISEN689,$27.30,
ISEN689,$540.00,
ISEN689,$540.00,
ISEN691,$27.30,
ISEN691,$540.00,
ISEN691,$540.00,
ISEN692,$27.30,
ISEN692,$540.00,
ISEN692,$540.00,
MEEN221,$77.55,
MEEN222,$90.00,
MEEN260,$160.00,
MEEN289,$50.00,
MEEN315,$77.50,
MEEN344,$10.00,
MEEN345,$145.00,
MEEN357,$130.00,
MEEN360,$200.00,
MEEN363,$13.00,
MEEN364,$150.00,
MEEN368,$73.00,
MEEN381,$40.00,
MEEN401,$130.00,
MEEN402,$170.00,
MEEN404,$170.00,
MEEN408,$72.00,
MEEN410,$3.00,
MEEN411,$13.00,
MEEN414,$13.00,
MEEN421,$30.00,
MEEN431,$30.00,
MEEN432,$4.00,
MEEN433,$150.00,
MEEN436,$4.00,
MEEN441,$3.00,
MEEN442,$190.00,
MEEN444,$65.00,
MEEN448,$9.00,
MEEN455,$3.00,
MEEN458,$90.00,
MEEN459,$2.00,
MEEN460,$9.00,
MEEN461,$3.00,
MEEN464,$2.00,
MEEN464,$170.00,
MEEN467,$3.00,
MEEN472,$2.00,
MEEN475,$105.00,
MEEN476,$50.00,
MEEN477,$50.00,
MEEN485,$75.00,
MEEN489,$80.00,
MEEN601,$100.00,
MEEN606,$110.00,
MEEN612,$13.00,
MEEN613,$13.00,
MEEN615,$13.00,
MEEN617,$3.00,
MEEN621,$13.00,
MEEN622,$1.00,
MEEN624,$9.00,
MEEN626,$9.00,
MEEN627,$9.00,
MEEN628,$9.00,
MEEN629,$20.00,
MEEN630,$15.00,
MEEN631,$9.00,
MEEN632,$150.00,
MEEN633,$3.00,
MEEN634,$80.00,
MEEN636,$20.00,
MEEN637,$73.00,
MEEN638,$9.00,
MEEN639,$20.00,
MEEN641,$70.00,
MEEN643,$70.00,
MEEN644,$70.00,
MEEN648,$14.00,
MEEN649,$20.00,
MEEN650,$9.00,
MEEN651,$13.00,
MEEN652,$13.00,
MEEN659,$15.00,
MEEN662,$9.00,
MEEN663,$20.00,
MEEN664,$15.00,
MEEN665,$20.00,
MEEN667,$50.00,
MEEN668,$3.00,
MEEN674,$9.00,
MEEN675,$20.00,
MEEN676,$73.00,
MEEN677,$13.00,
MEEN678,$3.00,
MEEN679,$90.00,
MEEN680,$9.00,
MEEN681,$95.00,
MEEN685,$75.00,
MEEN689,$15.00,
MEEN691,$10.00,
NUEN101,$10.00,
NUEN201,$10.00,
NUEN301,$10.00,
NUEN302,$10.00,
NUEN303,$150.00,
NUEN304,$30.00,
NUEN309,$60.00,
NUEN329,$100.00,
NUEN405,$150.00,
NUEN406,$10.00,
NUEN410,$150.00,
NUEN412,$30.00,
NUEN417,$25.00,
NUEN418,$100.00,
NUEN430,$100.00,
NUEN460,$50.00,
NUEN465,$30.00,
NUEN475,$10.00,
NUEN479,$80.00,
NUEN489,$30.00,
NUEN601,$70.00,
NUEN604,$30.00,
NUEN606,$100.00,
NUEN607,$10.00,
NUEN609,$10.00,
NUEN610,$30.00,
NUEN611,$30.00,
NUEN613,$10.00,
NUEN614,$10.00,
NUEN615,$10.00,
NUEN618,$10.00,
NUEN619,$30.00,
NUEN624,$10.00,
NUEN625,$10.00,
NUEN627,$30.00,
NUEN629,$30.00,
NUEN630,$30.00,
NUEN633,$30.00,
NUEN644,$70.00,
NUEN646,$30.00,
NUEN651,$30.00,
NUEN656,$30.00,
NUEN661,$30.00,
NUEN673,$30.00,
NUEN675,$10.00,
NUEN676,$140.00,
NUEN677,$10.00,
NUEN689,$30.00,
PETE201,$70.00,
PETE225,$70.00,
PETE285,$70.00,
PETE289,$70.00,
PETE301,$130.00,
PETE310,$8.00,
PETE310,$170.00,
PETE311,$8.00,
PETE311,$170.00,
PETE320,$8.00,
PETE321,$76.00,
PETE322,$70.00,
PETE323,$70.00,
PETE324,$70.00,
PETE325,$170.00,
PETE400,$145.00,
PETE401,$108.00,
PETE403,$70.00,
PETE405,$99.00,
PETE406,$114.00,
PETE410,$70.00,
PETE416,$70.00,
PETE485,$70.00,
PETE602,$70.00,
PETE602,$540.00,
PETE602,$540.00,
PETE603,$70.00,
PETE603,$540.00,
PETE603,$540.00,
PETE604,$70.00,
PETE604,$540.00,
PETE604,$540.00,
PETE605,$70.00,
PETE605,$540.00,
PETE605,$540.00,
PETE606,$70.00,
PETE606,$540.00,
PETE606,$540.00,
PETE608,$70.00,
PETE608,$540.00,
PETE608,$540.00,
PETE609,$70.00,
PETE609,$540.00,
PETE609,$540.00,
PETE610,$540.00,
PETE610,$540.00,
PETE611,$70.00,
PETE611,$540.00,
PETE611,$540.00,
PETE612,$540.00,
PETE612,$540.00,
PETE613,$540.00,
PETE613,$540.00,
PETE616,$540.00,
PETE616,$540.00,
PETE617,$540.00,
PETE617,$540.00,
PETE618,$70.00,
PETE618,$540.00,
PETE618,$540.00,
PETE619,$540.00,
PETE619,$540.00,
PETE620,$540.00,
PETE620,$540.00,
PETE621,$540.00,
PETE621,$540.00,
PETE622,$540.00,
PETE622,$540.00,
PETE623,$70.00,
PETE623,$540.00,
PETE623,$540.00,
PETE624,$70.00,
PETE624,$540.00,
PETE624,$540.00,
PETE625,$114.00,
PETE625,$540.00,
PETE625,$540.00,
PETE626,$540.00,
PETE626,$540.00,
PETE627,$540.00,
PETE627,$540.00,
PETE628,$70.00,
PETE628,$540.00,
PETE628,$540.00,
PETE629,$70.00,
PETE629,$540.00,
PETE629,$540.00,
PETE630,$70.00,
PETE630,$540.00,
PETE630,$540.00,
PETE631,$540.00,
PETE631,$540.00,
PETE632,$540.00,
PETE632,$540.00,
PETE633,$70.00,
PETE633,$540.00,
PETE633,$540.00,
PETE634,$540.00,
PETE634,$540.00,
PETE635,$540.00,
PETE635,$540.00,
PETE636,$540.00,
PETE636,$540.00,
PETE637,$540.00,
PETE637,$540.00,
PETE637,$40.00,
PETE648,$70.00,
PETE648,$540.00,
PETE648,$540.00,
PETE661,$70.00,
PETE661,$540.00,
PETE661,$540.00,
PETE662,$70.00,
PETE662,$540.00,
PETE662,$540.00,
PETE663,$70.00,
PETE663,$540.00,
PETE663,$540.00,
PETE664,$70.00,
PETE664,$540.00,
PETE664,$540.00,
PETE665,$70.00,
PETE665,$540.00,
PETE665,$540.00,
PETE666,$540.00,
PETE666,$540.00,
PETE667,$540.00,
PETE667,$540.00,
PETE685,$70.00,
PETE685,$540.00,
PETE685,$540.00,
PETE689,$540.00,
PETE689,$540.00,
PETE689,$70.00,
PETE689,$70.00,
PETE689,$70.00,
PETE689,$70.00,
PETE689,$70.00,
PETE692,$540.00,
PETE692,$540.00,
BUSH601,$78.00,
BUSH601,$503.00,
BUSH601,$503.00,
BUSH631,$78.00,
BUSH631,$503.00,
BUSH631,$503.00,
BUSH632,$78.00,
BUSH632,$503.00,
BUSH632,$503.00,
BUSH635,$78.00,
BUSH635,$503.00,
BUSH635,$503.00,
BUSH636,$78.00,
BUSH685,$78.00,
BUSH685,$503.00,
BUSH685,$503.00,
BUSH691,$78.00,
INTA602,$78.00,
INTA602,$503.00,
INTA602,$503.00,
INTA603,$78.00,
INTA603,$503.00,
INTA603,$503.00,
INTA604,$78.00,
INTA604,$503.00,
INTA604,$503.00,
INTA605,$78.00,
INTA605,$503.00,
INTA605,$503.00,
INTA606,$78.00,
INTA606,$503.00,
INTA606,$503.00,
INTA607,$78.00,
INTA607,$503.00,
INTA607,$503.00,
INTA608,$78.00,
INTA608,$503.00,
INTA608,$503.00,
INTA609,$78.00,
INTA609,$503.00,
INTA609,$503.00,
INTA610,$78.00,
INTA610,$503.00,
INTA610,$503.00,
INTA611,$78.00,
INTA611,$503.00,
INTA611,$503.00,
INTA612,$78.00,
INTA612,$503.00,
INTA612,$503.00,
INTA613,$78.00,
INTA613,$503.00,
INTA613,$503.00,
INTA614,$78.00,
INTA614,$503.00,
INTA614,$503.00,
INTA615,$78.00,
INTA615,$503.00,
INTA615,$503.00,
INTA616,$78.00,
INTA616,$503.00,
INTA616,$503.00,
INTA617,$78.00,
INTA617,$503.00,
INTA617,$503.00,
INTA618,$78.00,
INTA618,$503.00,
INTA618,$503.00,
INTA619,$78.00,
INTA619,$503.00,
INTA619,$503.00,
INTA620,$78.00,
INTA620,$503.00,
INTA620,$503.00,
INTA621,$78.00,
INTA621,$503.00,
INTA621,$503.00,
INTA622,$78.00,
INTA622,$503.00,
INTA622,$503.00,
INTA623,$78.00,
INTA624,$78.00,
INTA624,$503.00,
INTA624,$503.00,
INTA625,$78.00,
INTA625,$503.00,
INTA625,$503.00,
INTA626,$78.00,
INTA626,$503.00,
INTA626,$503.00,
INTA627,$78.00,
INTA627,$503.00,
INTA627,$503.00,
INTA628,$78.00,
INTA628,$503.00,
INTA628,$503.00,
INTA629,$78.00,
INTA629,$503.00,
INTA629,$503.00,
INTA630,$78.00,
INTA631,$78.00,
INTA639,$78.00,
INTA639,$503.00,
INTA639,$503.00,
INTA649,$78.00,
INTA649,$503.00,
INTA649,$503.00,
INTA650,$78.00,
INTA650,$503.00,
INTA650,$503.00,
INTA651,$78.00,
INTA651,$503.00,
INTA651,$503.00,
INTA652,$78.00,
INTA652,$503.00,
INTA652,$503.00,
INTA653,$78.00,
INTA653,$503.00,
INTA653,$503.00,
INTA654,$78.00,
INTA654,$503.00,
INTA654,$503.00,
INTA655,$78.00,
INTA655,$503.00,
INTA655,$503.00,
INTA656,$78.00,
INTA656,$503.00,
INTA656,$503.00,
INTA657,$78.00,
INTA657,$503.00,
INTA657,$503.00,
INTA658,$78.00,
INTA658,$503.00,
INTA658,$503.00,
INTA659,$78.00,
INTA659,$503.00,
INTA659,$503.00,
INTA660,$78.00,
INTA660,$503.00,
INTA660,$503.00,
INTA663,$78.00,
INTA667,$78.00,
INTA667,$503.00,
INTA667,$503.00,
INTA670,$78.00,
INTA670,$503.00,
INTA670,$503.00,
INTA677,$78.00,
INTA677,$503.00,
INTA677,$503.00,
INTA678,$78.00,
INTA678,$503.00,
INTA678,$503.00,
INTA679,$78.00,
INTA679,$503.00,
INTA679,$503.00,
INTA680,$78.00,
INTA682,$78.00,
INTA683,$78.00,
INTA684,$78.00,
INTA684,$503.00,
INTA684,$503.00,
INTA685,$78.00,
INTA685,$503.00,
INTA685,$503.00,
INTA686,$78.00,
INTA686,$503.00,
INTA686,$503.00,
INTA689,$78.00,
INTA689,$503.00,
INTA689,$503.00,
INTA691,$78.00,
PSAA601,$78.00,
PSAA602,$78.00,
PSAA602,$503.00,
PSAA602,$503.00,
PSAA603,$78.00,
PSAA603,$503.00,
PSAA603,$503.00,
PSAA604,$78.00,
PSAA604,$503.00,
PSAA604,$503.00,
PSAA605,$78.00,
PSAA605,$503.00,
PSAA605,$503.00,
PSAA606,$78.00,
PSAA606,$503.00,
PSAA606,$503.00,
PSAA607,$78.00,
PSAA608,$78.00,
PSAA609,$78.00,
PSAA611,$78.00,
PSAA611,$503.00,
PSAA611,$503.00,
PSAA612,$78.00,
PSAA612,$503.00,
PSAA612,$503.00,
PSAA615,$78.00,
PSAA615,$503.00,
PSAA615,$503.00,
PSAA616,$78.00,
PSAA616,$503.00,
PSAA616,$503.00,
PSAA617,$78.00,
PSAA617,$503.00,
PSAA617,$503.00,
PSAA618,$78.00,
PSAA621,$78.00,
PSAA621,$503.00,
PSAA621,$503.00,
PSAA622,$78.00,
PSAA622,$503.00,
PSAA622,$503.00,
PSAA623,$78.00,
PSAA623,$503.00,
PSAA623,$503.00,
PSAA630,$78.00,
PSAA630,$503.00,
PSAA630,$503.00,
PSAA631,$78.00,
PSAA631,$503.00,
PSAA631,$503.00,
PSAA632,$78.00,
PSAA632,$503.00,
PSAA632,$503.00,
PSAA633,$78.00,
PSAA633,$503.00,
PSAA633,$503.00,
PSAA634,$78.00,
PSAA634,$503.00,
PSAA634,$503.00,
PSAA635,$78.00,
PSAA635,$503.00,
PSAA635,$503.00,
PSAA636,$78.00,
PSAA636,$503.00,
PSAA636,$503.00,
PSAA637,$78.00,
PSAA637,$503.00,
PSAA637,$503.00,
PSAA638,$78.00,
PSAA638,$503.00,
PSAA638,$503.00,
PSAA640,$78.00,
PSAA640,$503.00,
PSAA640,$503.00,
PSAA641,$78.00,
PSAA641,$503.00,
PSAA641,$503.00,
PSAA642,$78.00,
PSAA642,$503.00,
PSAA642,$503.00,
PSAA643,$78.00,
PSAA643,$503.00,
PSAA643,$503.00,
PSAA644,$78.00,
PSAA644,$503.00,
PSAA644,$503.00,
PSAA645,$78.00,
PSAA645,$503.00,
PSAA645,$503.00,
PSAA646,$78.00,
PSAA646,$503.00,
PSAA646,$503.00,
PSAA647,$78.00,
PSAA647,$503.00,
PSAA647,$503.00,
PSAA648,$78.00,
PSAA648,$503.00,
PSAA648,$503.00,
PSAA649,$78.00,
PSAA650,$78.00,
PSAA661,$78.00,
PSAA661,$503.00,
PSAA661,$503.00,
PSAA662,$78.00,
PSAA662,$503.00,
PSAA662,$503.00,
PSAA663,$78.00,
PSAA663,$503.00,
PSAA663,$503.00,
PSAA664,$78.00,
PSAA664,$503.00,
PSAA664,$503.00,
PSAA666,$78.00,
PSAA666,$503.00,
PSAA666,$503.00,
PSAA669,$78.00,
PSAA669,$503.00,
PSAA669,$503.00,
PSAA670,$78.00,
PSAA671,$78.00,
PSAA671,$503.00,
PSAA671,$503.00,
PSAA672,$78.00,
PSAA672,$503.00,
PSAA672,$503.00,
PSAA673,$78.00,
PSAA673,$503.00,
PSAA673,$503.00,
PSAA674,$78.00,
PSAA674,$503.00,
PSAA674,$503.00,
PSAA675,$78.00,
PSAA675,$503.00,
PSAA675,$503.00,
PSAA676,$78.00,
PSAA676,$503.00,
PSAA676,$503.00,
PSAA684,$78.00,
PSAA684,$503.00,
PSAA684,$503.00,
PSAA685,$78.00,
PSAA685,$503.00,
PSAA685,$503.00,
PSAA689,$78.00,
PSAA689,$503.00,
PSAA689,$503.00,
PSAA691,$78.00,
ATMO201,$47.25,
ATMO202,$2.00,
ATMO202,$73.50,
ATMO203,$2.00,
ATMO203,$73.50,
ATMO251,$2.00,
ATMO251,$73.50,
ATMO285,$10.50,
ATMO289,$10.50,
ATMO291,$21.00,
ATMO321,$73.50,
ATMO324,$2.00,
ATMO324,$73.50,
ATMO335,$21.00,
ATMO336,$2.00,
ATMO336,$73.50,
ATMO352,$73.50,
ATMO363,$21.00,
ATMO435,$21.00,
ATMO441,$73.50,
ATMO443,$73.50,
ATMO446,$21.00,
ATMO455,$73.50,
ATMO456,$73.50,
ATMO459,$52.50,
ATMO461,$73.50,
ATMO463,$21.00,
ATMO464,$73.50,
ATMO485,$21.00,
ATMO485,$78.00,
ATMO485,$78.00,
ATMO485,$78.00,
ATMO485,$78.00,
ATMO489,$21.00,
ATMO491,$21.00,
ATMO601,$21.00,
ATMO602,$21.00,
ATMO603,$73.50,
ATMO604,$21.00,
ATMO605,$21.00,
ATMO611,$21.00,
ATMO612,$21.00,
ATMO613,$52.50,
ATMO621,$21.00,
ATMO629,$31.50,
ATMO631,$31.50,
ATMO632,$31.50,
ATMO635,$21.00,
ATMO636,$21.00,
ATMO638,$21.00,
ATMO645,$21.00,
ATMO655,$31.50,
ATMO656,$21.00,
ATMO657,$73.50,
ATMO658,$73.50,
ATMO659,$52.50,
ATMO661,$21.00,
ATMO666,$21.00,
ATMO681,$21.00,
ATMO685,$21.00,
ATMO689,$21.00,
GEOS101,$5.25,
GEOS105,$15.75,
GEOS210,$52.50,
GEOS401,$15.75,
GEOS405,$52.50,
GEOS405,$30.00,
GEOS405,$30.00,
GEOS410,$15.75,
GEOS411,$15.75,
GEOS444,$15.75,
GEOS489,$15.75,
GEOS689,$15.75,
WMHS602,$40.00,
WMHS685,$40.00,
WMHS691,$40.00,
GEOG201,$6.30,
GEOG202,$6.30,
GEOG203,$2.00,
GEOG203,$40.00,
GEOG203,$0.00,
GEOG203,$0.00,
GEOG213,$2.00,
GEOG213,$38.85,
GEOG301,$7.35,
GEOG304,$6.30,
GEOG305,$7.35,
GEOG306,$7.35,
GEOG309,$7.35,
GEOG309,$126.00,
GEOG311,$7.35,
GEOG312,$16.80,
GEOG320,$7.35,
GEOG321,$7.35,
GEOG323,$7.35,
GEOG324,$21.00,
GEOG325,$7.35,
GEOG326,$7.35,
GEOG327,$7.35,
GEOG330,$10.50,
GEOG331,$2.00,
GEOG331,$42.00,
GEOG332,$2.00,
GEOG332,$47.25,
GEOG335,$42.00,
GEOG355,$15.75,
GEOG360,$15.75,
GEOG361,$2.00,
GEOG361,$47.25,
GEOG370,$42.00,
GEOG380,$2.00,
GEOG380,$42.00,
GEOG390,$2.00,
GEOG390,$47.25,
GEOG398,$84.00,
GEOG400,$42.00,
GEOG401,$10.50,
GEOG402,$10.50,
GEOG403,$10.50,
GEOG404,$6.30,
GEOG405,$250.00,
GEOG405,$225.00,
GEOG405,$220.00,
GEOG405,$240.00,
GEOG406,$10.50,
GEOG420,$10.50,
GEOG430,$6.30,
GEOG433,$10.50,
GEOG434,$2.00,
GEOG434,$42.00,
GEOG435,$2.00,
GEOG435,$42.00,
GEOG440,$10.50,
GEOG450,$2.00,
GEOG450,$52.50,
GEOG462,$54.60,
GEOG467,$18.90,
GEOG475,$2.00,
GEOG475,$47.25,
GEOG476,$47.25,
GEOG485,$78.00,
GEOG485,$78.00,
GEOG485,$78.00,
GEOG485,$78.00,
GEOG603,$10.50,
GEOG604,$10.50,
GEOG605,$10.50,
GEOG610,$10.50,
GEOG611,$10.50,
GEOG616,$10.50,
GEOG619,$21.00,
GEOG621,$31.50,
GEOG623,$21.00,
GEOG624,$21.00,
GEOG625,$2.00,
GEOG625,$63.00,
GEOG626,$21.00,
GEOG627,$21.00,
GEOG635,$31.50,
GEOG635,$32.80,
GEOG640,$10.50,
GEOG641,$10.50,
GEOG643,$10.50,
GEOG644,$15.75,
GEOG645,$15.75,
GEOG646,$52.50,
GEOG648,$10.50,
GEOG651,$42.00,
GEOG652,$42.00,
GEOG660,$42.00,
GEOG661,$42.00,
GEOG662,$2.00,
GEOG662,$52.50,
GEOG665,$42.00,
GEOG666,$42.00,
GEOG681,$10.50,
GEOG685,$10.50,
GEOG686,$21.00,
GEOG687,$36.75,
GEOG689,$10.50,
GEOG695,$31.50,
GEOG696,$42.00,
GEOL101,$2.00,
GEOL101,$55.00,
GEOL101,$0.00,
GEOL101,$0.00,
GEOL101,$0.00,
GEOL101,$0.00,
GEOL101,$0.00,
GEOL101,$0.00,
GEOL101,$0.00,
GEOL101,$0.00,
GEOL104,$55.00,
GEOL106,$2.00,
GEOL106,$55.00,
GEOL106,$25.00,
GEOL203,$55.00,
GEOL285,$15.75,
GEOL300,$55.00,
GEOL300,$1200.00,
GEOL300,$1800.00,
GEOL301,$2.00,
GEOL301,$55.00,
GEOL302,$2.00,
GEOL302,$55.00,
GEOL304,$2.00,
GEOL304,$55.00,
GEOL305,$2.00,
GEOL305,$55.00,
GEOL305,$15.00,
GEOL306,$2.00,
GEOL306,$55.00,
GEOL306,$30.00,
GEOL307,$2.00,
GEOL307,$55.00,
GEOL308,$2.00,
GEOL308,$55.00,
GEOL308,$152.00,
GEOL309,$2.00,
GEOL309,$55.00,
GEOL309,$25.00,
GEOL310,$15.75,
GEOL311,$15.75,
GEOL312,$55.00,
GEOL320,$2.00,
GEOL320,$55.00,
GEOL320,$160.00,
GEOL330,$55.00,
GEOL330,$350.00,
GEOL330,$350.00,
GEOL330,$200.00,
GEOL330,$160.00,
GEOL352,$2.00,
GEOL352,$75.00,
GEOL400,$2.00,
GEOL400,$55.00,
GEOL404,$2.00,
GEOL404,$55.00,
GEOL410,$15.75,
GEOL420,$2.00,
GEOL420,$55.00,
GEOL440,$2.00,
GEOL440,$55.00,
GEOL440,$160.00,
GEOL451,$15.75,
GEOL454,$15.75,
GEOL485,$15.75,
GEOL485,$78.00,
GEOL485,$78.00,
GEOL485,$78.00,
GEOL485,$78.00,
GEOL489,$15.75,
GEOL609,$55.00,
GEOL610,$55.00,
GEOL612,$15.75,
GEOL619,$15.75,
GEOL621,$15.75,
GEOL622,$15.75,
GEOL623,$15.75,
GEOL624,$15.75,
GEOL625,$15.75,
GEOL629,$15.75,
GEOL631,$15.75,
GEOL635,$15.75,
GEOL635,$160.00,
GEOL641,$15.75,
GEOL645,$15.75,
GEOL646,$15.75,
GEOL648,$55.00,
GEOL650,$55.00,
GEOL654,$15.75,
GEOL658,$15.75,
GEOL663,$55.00,
GEOL664,$15.75,
GEOL665,$2.00,
GEOL665,$55.00,
GEOL667,$15.75,
GEOL668,$2.00,
GEOL668,$55.00,
GEOL685,$15.75,
GEOL689,$15.75,
GEOP213,$15.75,
GEOP341,$15.75,
GEOP413,$15.75,
GEOP421,$55.00,
GEOP435,$2.00,
GEOP435,$55.00,
GEOP470,$15.75,
GEOP475,$15.75,
GEOP485,$15.75,
GEOP611,$15.75,
GEOP615,$55.00,
GEOP620,$15.75,
GEOP622,$2.00,
GEOP622,$55.00,
GEOP628,$15.75,
GEOP629,$2.00,
GEOP629,$55.00,
GEOP630,$2.00,
GEOP630,$55.00,
GEOP651,$15.75,
GEOP652,$15.75,
GEOP655,$15.75,
GEOP660,$2.00,
GEOP660,$55.00,
GEOP666,$15.75,
GEOP685,$15.75,
GEOP689,$15.75,
OCNG205,$5.25,
OCNG251,$15.75,
OCNG252,$2.00,
OCNG252,$63.00,
OCNG401,$15.75,
OCNG410,$10.50,
OCNG420,$10.50,
OCNG420,$100.00,
OCNG451,$52.50,
OCNG485,$21.00,
OCNG485,$78.00,
OCNG485,$78.00,
OCNG485,$78.00,
OCNG485,$78.00,
OCNG489,$21.00,
OCNG600,$5.25,
OCNG602,$2.00,
OCNG602,$52.50,
OCNG608,$52.50,
OCNG609,$5.25,
OCNG610,$52.50,
OCNG612,$5.25,
OCNG614,$5.25,
OCNG615,$2.00,
OCNG615,$52.50,
OCNG616,$2.00,
OCNG616,$52.50,
OCNG617,$5.25,
OCNG620,$5.25,
OCNG620,$100.00,
OCNG622,$52.50,
OCNG625,$5.25,
OCNG627,$5.25,
OCNG629,$5.25,
OCNG630,$5.25,
OCNG632,$21.00,
OCNG640,$5.25,
OCNG641,$5.25,
OCNG642,$2.00,
OCNG642,$78.75,
OCNG644,$21.00,
OCNG645,$5.25,
OCNG647,$5.25,
OCNG649,$5.25,
OCNG650,$5.25,
OCNG651,$5.25,
OCNG652,$52.50,
OCNG654,$52.50,
OCNG660,$5.25,
OCNG662,$52.50,
OCNG663,$26.25,
OCNG668,$5.25,
OCNG673,$78.75,
OCNG674,$5.25,
OCNG681,$10.50,
OCNG685,$21.00,
OCNG689,$21.00,
ANTH201,$17.00,
ANTH202,$17.00,
ANTH205,$17.00,
ANTH210,$17.00,
ANTH225,$50.00,
ANTH229,$10.00,
ANTH300,$15.00,
ANTH301,$17.00,
ANTH302,$10.00,
ANTH303,$15.00,
ANTH305,$10.00,
ANTH312,$50.00,
ANTH313,$15.00,
ANTH314,$10.00,
ANTH316,$17.00,
ANTH317,$10.00,
ANTH318,$15.00,
ANTH323,$15.00,
ANTH324,$60.00,
ANTH325,$12.00,
ANTH335,$10.00,
ANTH340,$10.00,
ANTH350,$10.00,
ANTH353,$10.00,
ANTH354,$10.00,
ANTH360,$15.00,
ANTH403,$10.00,
ANTH404,$10.00,
ANTH405,$10.00,
ANTH409,$15.00,
ANTH410,$15.00,
ANTH412,$15.00,
ANTH415,$10.00,
ANTH418,$15.00,
ANTH419,$15.00,
ANTH423,$15.00,
ANTH424,$10.00,
ANTH425,$50.00,
ANTH427,$15.00,
ANTH430,$15.00,
ANTH434,$15.00,
ANTH439,$6.00,
ANTH440,$10.00,
ANTH444,$20.00,
ANTH445,$10.00,
ANTH446,$20.00,
ANTH447,$25.00,
ANTH454,$62.00,
ANTH461,$15.00,
ANTH489,$15.00,
ANTH601,$10.00,
ANTH602,$15.00,
ANTH603,$15.00,
ANTH604,$10.00,
ANTH605,$25.00,
ANTH606,$25.00,
ANTH607,$15.00,
ANTH609,$10.00,
